"Date","Site.Name","COUNTY","AQS_PARAMETER_DESC","AQI","Latitude","Longitude","Month","Year"
2018-01-23,"Garinger High School","Mecklenburg","Ozone",36,35.2401000008895,-80.785683,1,2018
2018-01-23,"Garinger High School","Mecklenburg","PM2.5",15.5,35.2401000008895,-80.785683,1,2018
2018-01-23,"Hattie Avenue","Forsyth","PM2.5",20,36.110693332,-80.2264378,1,2018
2018-01-23,"Leggett","Edgecombe","PM2.5",13,35.988278,-77.5843,1,2018
2018-01-23,"Linville Falls","Avery","PM2.5",10,35.972347,-81.933072,1,2018
2018-01-23,"Mendenhall School","Guilford","PM2.5",19,36.1090060008986,-79.802314,1,2018
2018-01-23,"Millbrook School","Wake","Ozone",37,35.856111,-78.574167,1,2018
2018-01-23,"Millbrook School","Wake","PM2.5",20.5,35.856111,-78.574167,1,2018
2018-01-23,"Pitt Agri. Center","Pitt","PM2.5",16,35.6412760008938,-77.360126,1,2018
2018-01-23,"West Johnston Co.","Johnston","PM2.5",15,35.59095,-78.4622,1,2018
2018-01-24,"Bryson City","Swain","PM2.5",18,35.434767,-83.442133,1,2018
2018-01-24,"Castle Hayne","New Hanover","PM2.5",7,34.364167,-77.838611,1,2018
2018-01-24,"Clemmons Middle","Forsyth","PM2.5",16,36.026,-80.342,1,2018
2018-01-24,"Durham Armory","Durham","PM2.5",26,36.0329550008979,-78.904037,1,2018
2018-01-24,"Garinger High School","Mecklenburg","Ozone",28,35.2401000008895,-80.785683,1,2018
2018-01-24,"Garinger High School","Mecklenburg","PM2.5",22,35.2401000008895,-80.785683,1,2018
2018-01-24,"Hattie Avenue","Forsyth","PM2.5",15,36.110693332,-80.2264378,1,2018
2018-01-24,"Leggett","Edgecombe","PM2.5",3,35.988278,-77.5843,1,2018
2018-01-24,"Mendenhall School","Guilford","PM2.5",13,36.1090060008986,-79.802314,1,2018
2018-01-24,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,1,2018
2018-01-24,"Millbrook School","Wake","PM2.5",20,35.856111,-78.574167,1,2018
2018-01-24,"Pitt Agri. Center","Pitt","PM2.5",9,35.6412760008938,-77.360126,1,2018
2018-01-24,"West Johnston Co.","Johnston","PM2.5",15,35.59095,-78.4622,1,2018
2018-01-25,"Bryson City","Swain","PM2.5",26,35.434767,-83.442133,1,2018
2018-01-25,"Castle Hayne","New Hanover","PM2.5",13,34.364167,-77.838611,1,2018
2018-01-25,"Clemmons Middle","Forsyth","PM2.5",34,36.026,-80.342,1,2018
2018-01-25,"Durham Armory","Durham","PM2.5",43,36.0329550008979,-78.904037,1,2018
2018-01-25,"Garinger High School","Mecklenburg","Ozone",31,35.2401000008895,-80.785683,1,2018
2018-01-25,"Garinger High School","Mecklenburg","PM2.5",30,35.2401000008895,-80.785683,1,2018
2018-01-25,"Hattie Avenue","Forsyth","PM2.5",34,36.110693332,-80.2264378,1,2018
2018-01-25,"Leggett","Edgecombe","PM2.5",8,35.988278,-77.5843,1,2018
2018-01-25,"Mendenhall School","Guilford","PM2.5",27,36.1090060008986,-79.802314,1,2018
2018-01-25,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,1,2018
2018-01-25,"Millbrook School","Wake","PM2.5",35,35.856111,-78.574167,1,2018
2018-01-25,"Pitt Agri. Center","Pitt","PM2.5",13,35.6412760008938,-77.360126,1,2018
2018-01-25,"West Johnston Co.","Johnston","PM2.5",25,35.59095,-78.4622,1,2018
2018-01-26,"Bryson City","Swain","PM2.5",52,35.434767,-83.442133,1,2018
2018-01-26,"Castle Hayne","New Hanover","PM2.5",6,34.364167,-77.838611,1,2018
2018-01-26,"Clemmons Middle","Forsyth","PM2.5",58,36.026,-80.342,1,2018
2018-01-26,"Durham Armory","Durham","PM2.5",46,36.0329550008979,-78.904037,1,2018
2018-01-26,"Frying Pan Mountain","Haywood","PM2.5",8,35.379167,-82.7925,1,2018
2018-01-26,"Garinger High School","Mecklenburg","Ozone",34,35.2401000008895,-80.785683,1,2018
2018-01-26,"Garinger High School","Mecklenburg","PM2.5",46,35.2401000008895,-80.785683,1,2018
2018-01-26,"Hattie Avenue","Forsyth","PM2.5",57.6666666666667,36.110693332,-80.2264378,1,2018
2018-01-26,"Leggett","Edgecombe","PM2.5",16,35.988278,-77.5843,1,2018
2018-01-26,"Linville Falls","Avery","PM2.5",18,35.972347,-81.933072,1,2018
2018-01-26,"Mendenhall School","Guilford","PM2.5",56,36.1090060008986,-79.802314,1,2018
2018-01-26,"Millbrook School","Wake","Ozone",28,35.856111,-78.574167,1,2018
2018-01-26,"Millbrook School","Wake","PM2.5",47.5,35.856111,-78.574167,1,2018
2018-01-26,"Pitt Agri. Center","Pitt","PM2.5",21,35.6412760008938,-77.360126,1,2018
2018-01-26,"West Johnston Co.","Johnston","PM2.5",35,35.59095,-78.4622,1,2018
2018-01-27,"Bryson City","Swain","PM2.5",58,35.434767,-83.442133,1,2018
2018-01-27,"Castle Hayne","New Hanover","PM2.5",3,34.364167,-77.838611,1,2018
2018-01-27,"Clemmons Middle","Forsyth","PM2.5",61,36.026,-80.342,1,2018
2018-01-27,"Durham Armory","Durham","PM2.5",42,36.0329550008979,-78.904037,1,2018
2018-01-27,"Garinger High School","Mecklenburg","Ozone",31,35.2401000008895,-80.785683,1,2018
2018-01-27,"Garinger High School","Mecklenburg","PM2.5",49,35.2401000008895,-80.785683,1,2018
2018-01-27,"Hattie Avenue","Forsyth","PM2.5",76,36.110693332,-80.2264378,1,2018
2018-01-27,"Leggett","Edgecombe","PM2.5",18,35.988278,-77.5843,1,2018
2018-01-27,"Mendenhall School","Guilford","PM2.5",55,36.1090060008986,-79.802314,1,2018
2018-01-27,"Millbrook School","Wake","Ozone",37,35.856111,-78.574167,1,2018
2018-01-27,"Millbrook School","Wake","PM2.5",37,35.856111,-78.574167,1,2018
2018-01-27,"Pitt Agri. Center","Pitt","PM2.5",26,35.6412760008938,-77.360126,1,2018
2018-01-27,"West Johnston Co.","Johnston","PM2.5",27,35.59095,-78.4622,1,2018
2018-01-28,"Bryson City","Swain","PM2.5",28,35.434767,-83.442133,1,2018
2018-01-28,"Castle Hayne","New Hanover","PM2.5",0,34.364167,-77.838611,1,2018
2018-01-28,"Clemmons Middle","Forsyth","PM2.5",56,36.026,-80.342,1,2018
2018-01-28,"Durham Armory","Durham","PM2.5",25,36.0329550008979,-78.904037,1,2018
2018-01-28,"Garinger High School","Mecklenburg","Ozone",29,35.2401000008895,-80.785683,1,2018
2018-01-28,"Garinger High School","Mecklenburg","PM2.5",43,35.2401000008895,-80.785683,1,2018
2018-01-28,"Hattie Avenue","Forsyth","PM2.5",46,36.110693332,-80.2264378,1,2018
2018-01-28,"Leggett","Edgecombe","PM2.5",10,35.988278,-77.5843,1,2018
2018-01-28,"Mendenhall School","Guilford","PM2.5",46,36.1090060008986,-79.802314,1,2018
2018-01-28,"Millbrook School","Wake","Ozone",30,35.856111,-78.574167,1,2018
2018-01-28,"Millbrook School","Wake","PM2.5",22,35.856111,-78.574167,1,2018
2018-01-28,"Pitt Agri. Center","Pitt","PM2.5",11,35.6412760008938,-77.360126,1,2018
2018-01-28,"West Johnston Co.","Johnston","PM2.5",18,35.59095,-78.4622,1,2018
2018-01-29,"Bryson City","Swain","PM2.5",12,35.434767,-83.442133,1,2018
2018-01-29,"Castle Hayne","New Hanover","PM2.5",0,34.364167,-77.838611,1,2018
2018-01-29,"Clemmons Middle","Forsyth","PM2.5",18,36.026,-80.342,1,2018
2018-01-29,"Durham Armory","Durham","PM2.5",12,36.0329550008979,-78.904037,1,2018
2018-01-29,"Frying Pan Mountain","Haywood","PM2.5",4,35.379167,-82.7925,1,2018
2018-01-29,"Garinger High School","Mecklenburg","Ozone",23,35.2401000008895,-80.785683,1,2018
2018-01-29,"Garinger High School","Mecklenburg","PM2.5",13,35.2401000008895,-80.785683,1,2018
2018-01-29,"Hattie Avenue","Forsyth","PM2.5",12.5,36.110693332,-80.2264378,1,2018
2018-01-29,"Leggett","Edgecombe","PM2.5",0,35.988278,-77.5843,1,2018
2018-01-29,"Linville Falls","Avery","PM2.5",7,35.972347,-81.933072,1,2018
2018-01-29,"Mendenhall School","Guilford","PM2.5",15,36.1090060008986,-79.802314,1,2018
2018-01-29,"Millbrook School","Wake","Ozone",25,35.856111,-78.574167,1,2018
2018-01-29,"Millbrook School","Wake","PM2.5",10,35.856111,-78.574167,1,2018
2018-01-29,"Pitt Agri. Center","Pitt","PM2.5",5,35.6412760008938,-77.360126,1,2018
2018-01-29,"West Johnston Co.","Johnston","PM2.5",6,35.59095,-78.4622,1,2018
2018-01-30,"Bryson City","Swain","PM2.5",19,35.434767,-83.442133,1,2018
2018-01-30,"Castle Hayne","New Hanover","PM2.5",5,34.364167,-77.838611,1,2018
2018-01-30,"Clemmons Middle","Forsyth","PM2.5",22,36.026,-80.342,1,2018
2018-01-30,"Durham Armory","Durham","PM2.5",29,36.0329550008979,-78.904037,1,2018
2018-01-30,"Garinger High School","Mecklenburg","PM2.5",17,35.2401000008895,-80.785683,1,2018
2018-01-30,"Hattie Avenue","Forsyth","PM2.5",22,36.110693332,-80.2264378,1,2018
2018-01-30,"Leggett","Edgecombe","PM2.5",18,35.988278,-77.5843,1,2018
2018-01-30,"Mendenhall School","Guilford","PM2.5",20,36.1090060008986,-79.802314,1,2018
2018-01-30,"Millbrook School","Wake","Ozone",34,35.856111,-78.574167,1,2018
2018-01-30,"Millbrook School","Wake","PM2.5",26,35.856111,-78.574167,1,2018
2018-01-30,"Pitt Agri. Center","Pitt","PM2.5",19,35.6412760008938,-77.360126,1,2018
2018-01-30,"West Johnston Co.","Johnston","PM2.5",14,35.59095,-78.4622,1,2018
2018-01-31,"Bryson City","Swain","PM2.5",40,35.434767,-83.442133,1,2018
2018-01-31,"Castle Hayne","New Hanover","PM2.5",8,34.364167,-77.838611,1,2018
2018-01-31,"Clemmons Middle","Forsyth","PM2.5",35,36.026,-80.342,1,2018
2018-01-31,"Durham Armory","Durham","PM2.5",33,36.0329550008979,-78.904037,1,2018
2018-01-31,"Garinger High School","Mecklenburg","Ozone",31,35.2401000008895,-80.785683,1,2018
2018-01-31,"Garinger High School","Mecklenburg","PM2.5",26,35.2401000008895,-80.785683,1,2018
2018-01-31,"Hattie Avenue","Forsyth","PM2.5",31,36.110693332,-80.2264378,1,2018
2018-01-31,"Leggett","Edgecombe","PM2.5",15,35.988278,-77.5843,1,2018
2018-01-31,"Mendenhall School","Guilford","PM2.5",26,36.1090060008986,-79.802314,1,2018
2018-01-31,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,1,2018
2018-01-31,"Millbrook School","Wake","PM2.5",29,35.856111,-78.574167,1,2018
2018-01-31,"Pitt Agri. Center","Pitt","PM2.5",20,35.6412760008938,-77.360126,1,2018
2018-01-31,"West Johnston Co.","Johnston","PM2.5",22,35.59095,-78.4622,1,2018
2018-02-01,"Bryson City","Swain","PM2.5",55,35.434767,-83.442133,2,2018
2018-02-01,"Castle Hayne","New Hanover","PM2.5",15,34.364167,-77.838611,2,2018
2018-02-01,"Clemmons Middle","Forsyth","PM2.5",51,36.026,-80.342,2,2018
2018-02-01,"Durham Armory","Durham","PM2.5",33.5,36.0329550008979,-78.904037,2,2018
2018-02-01,"Frying Pan Mountain","Haywood","PM2.5",12,35.379167,-82.7925,2,2018
2018-02-01,"Garinger High School","Mecklenburg","Ozone",33,35.2401000008895,-80.785683,2,2018
2018-02-01,"Garinger High School","Mecklenburg","PM2.5",41,35.2401000008895,-80.785683,2,2018
2018-02-01,"Hattie Avenue","Forsyth","PM2.5",38.3333333333333,36.110693332,-80.2264378,2,2018
2018-02-01,"Leggett","Edgecombe","PM2.5",23,35.988278,-77.5843,2,2018
2018-02-01,"Linville Falls","Avery","PM2.5",24,35.972347,-81.933072,2,2018
2018-02-01,"Mendenhall School","Guilford","PM2.5",41,36.1090060008986,-79.802314,2,2018
2018-02-01,"Millbrook School","Wake","Ozone",38,35.856111,-78.574167,2,2018
2018-02-01,"Millbrook School","Wake","PM2.5",28,35.856111,-78.574167,2,2018
2018-02-01,"Pitt Agri. Center","Pitt","PM2.5",22.5,35.6412760008938,-77.360126,2,2018
2018-02-01,"West Johnston Co.","Johnston","PM2.5",29,35.59095,-78.4622,2,2018
2018-02-02,"Bryson City","Swain","PM2.5",15,35.434767,-83.442133,2,2018
2018-02-02,"Castle Hayne","New Hanover","PM2.5",10,34.364167,-77.838611,2,2018
2018-02-02,"Clemmons Middle","Forsyth","PM2.5",16,36.026,-80.342,2,2018
2018-02-02,"Durham Armory","Durham","PM2.5",20,36.0329550008979,-78.904037,2,2018
2018-02-02,"Garinger High School","Mecklenburg","Ozone",34,35.2401000008895,-80.785683,2,2018
2018-02-02,"Garinger High School","Mecklenburg","PM2.5",20,35.2401000008895,-80.785683,2,2018
2018-02-02,"Hattie Avenue","Forsyth","PM2.5",16,36.110693332,-80.2264378,2,2018
2018-02-02,"Leggett","Edgecombe","PM2.5",10,35.988278,-77.5843,2,2018
2018-02-02,"Mendenhall School","Guilford","PM2.5",13,36.1090060008986,-79.802314,2,2018
2018-02-02,"Millbrook School","Wake","Ozone",34,35.856111,-78.574167,2,2018
2018-02-02,"Millbrook School","Wake","PM2.5",25,35.856111,-78.574167,2,2018
2018-02-02,"West Johnston Co.","Johnston","PM2.5",16,35.59095,-78.4622,2,2018
2018-02-03,"Bryson City","Swain","PM2.5",28,35.434767,-83.442133,2,2018
2018-02-03,"Castle Hayne","New Hanover","PM2.5",8,34.364167,-77.838611,2,2018
2018-02-03,"Clemmons Middle","Forsyth","PM2.5",40,36.026,-80.342,2,2018
2018-02-03,"Durham Armory","Durham","PM2.5",28,36.0329550008979,-78.904037,2,2018
2018-02-03,"Garinger High School","Mecklenburg","Ozone",34,35.2401000008895,-80.785683,2,2018
2018-02-03,"Garinger High School","Mecklenburg","PM2.5",24,35.2401000008895,-80.785683,2,2018
2018-02-03,"Hattie Avenue","Forsyth","PM2.5",24,36.110693332,-80.2264378,2,2018
2018-02-03,"Leggett","Edgecombe","PM2.5",11,35.988278,-77.5843,2,2018
2018-02-03,"Mendenhall School","Guilford","PM2.5",25,36.1090060008986,-79.802314,2,2018
2018-02-03,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,2,2018
2018-02-03,"Millbrook School","Wake","PM2.5",32,35.856111,-78.574167,2,2018
2018-02-03,"West Johnston Co.","Johnston","PM2.5",28,35.59095,-78.4622,2,2018
2018-02-04,"Bryson City","Swain","PM2.5",38,35.434767,-83.442133,2,2018
2018-02-04,"Castle Hayne","New Hanover","PM2.5",9,34.364167,-77.838611,2,2018
2018-02-04,"Clemmons Middle","Forsyth","PM2.5",40,36.026,-80.342,2,2018
2018-02-04,"Durham Armory","Durham","PM2.5",25.5,36.0329550008979,-78.904037,2,2018
2018-02-04,"Frying Pan Mountain","Haywood","PM2.5",2,35.379167,-82.7925,2,2018
2018-02-04,"Garinger High School","Mecklenburg","Ozone",20,35.2401000008895,-80.785683,2,2018
2018-02-04,"Garinger High School","Mecklenburg","PM2.5",27.5,35.2401000008895,-80.785683,2,2018
2018-02-04,"Hattie Avenue","Forsyth","PM2.5",36,36.110693332,-80.2264378,2,2018
2018-02-04,"Leggett","Edgecombe","PM2.5",13,35.988278,-77.5843,2,2018
2018-02-04,"Linville Falls","Avery","PM2.5",5,35.972347,-81.933072,2,2018
2018-02-04,"Mendenhall School","Guilford","PM2.5",36,36.1090060008986,-79.802314,2,2018
2018-02-04,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,2,2018
2018-02-04,"Millbrook School","Wake","PM2.5",24,35.856111,-78.574167,2,2018
2018-02-04,"Pitt Agri. Center","Pitt","PM2.5",12,35.6412760008938,-77.360126,2,2018
2018-02-04,"West Johnston Co.","Johnston","PM2.5",20,35.59095,-78.4622,2,2018
2018-02-05,"Bryson City","Swain","PM2.5",25,35.434767,-83.442133,2,2018
2018-02-05,"Castle Hayne","New Hanover","PM2.5",20,34.364167,-77.838611,2,2018
2018-02-05,"Clemmons Middle","Forsyth","PM2.5",26,36.026,-80.342,2,2018
2018-02-05,"Durham Armory","Durham","PM2.5",35,36.0329550008979,-78.904037,2,2018
2018-02-05,"Garinger High School","Mecklenburg","Ozone",31,35.2401000008895,-80.785683,2,2018
2018-02-05,"Garinger High School","Mecklenburg","PM2.5",24,35.2401000008895,-80.785683,2,2018
2018-02-05,"Hattie Avenue","Forsyth","PM2.5",22,36.110693332,-80.2264378,2,2018
2018-02-05,"Leggett","Edgecombe","PM2.5",10,35.988278,-77.5843,2,2018
2018-02-05,"Mendenhall School","Guilford","PM2.5",25,36.1090060008986,-79.802314,2,2018
2018-02-05,"Millbrook School","Wake","Ozone",29,35.856111,-78.574167,2,2018
2018-02-05,"Millbrook School","Wake","PM2.5",30,35.856111,-78.574167,2,2018
2018-02-05,"West Johnston Co.","Johnston","PM2.5",16,35.59095,-78.4622,2,2018
2018-02-06,"Bryson City","Swain","PM2.5",58,35.434767,-83.442133,2,2018
2018-02-06,"Castle Hayne","New Hanover","PM2.5",8,34.364167,-77.838611,2,2018
2018-02-06,"Clemmons Middle","Forsyth","PM2.5",43,36.026,-80.342,2,2018
2018-02-06,"Durham Armory","Durham","PM2.5",43,36.0329550008979,-78.904037,2,2018
2018-02-06,"Garinger High School","Mecklenburg","Ozone",24,35.2401000008895,-80.785683,2,2018
2018-02-06,"Garinger High School","Mecklenburg","PM2.5",36,35.2401000008895,-80.785683,2,2018
2018-02-06,"Hattie Avenue","Forsyth","PM2.5",37,36.110693332,-80.2264378,2,2018
2018-02-06,"Leggett","Edgecombe","PM2.5",26,35.988278,-77.5843,2,2018
2018-02-06,"Mendenhall School","Guilford","PM2.5",38,36.1090060008986,-79.802314,2,2018
2018-02-06,"Millbrook School","Wake","Ozone",32,35.856111,-78.574167,2,2018
2018-02-06,"Millbrook School","Wake","PM2.5",45,35.856111,-78.574167,2,2018
2018-02-06,"West Johnston Co.","Johnston","PM2.5",38,35.59095,-78.4622,2,2018
2018-02-07,"Bryson City","Swain","PM2.5",29,35.434767,-83.442133,2,2018
2018-02-07,"Castle Hayne","New Hanover","PM2.5",6,34.364167,-77.838611,2,2018
2018-02-07,"Clemmons Middle","Forsyth","PM2.5",33,36.026,-80.342,2,2018
2018-02-07,"Durham Armory","Durham","PM2.5",25,36.0329550008979,-78.904037,2,2018
2018-02-07,"Frying Pan Mountain","Haywood","PM2.5",2,35.379167,-82.7925,2,2018
2018-02-07,"Garinger High School","Mecklenburg","Ozone",23,35.2401000008895,-80.785683,2,2018
2018-02-07,"Garinger High School","Mecklenburg","PM2.5",25.5,35.2401000008895,-80.785683,2,2018
2018-02-07,"Hattie Avenue","Forsyth","PM2.5",23.5,36.110693332,-80.2264378,2,2018
2018-02-07,"Leggett","Edgecombe","PM2.5",21,35.988278,-77.5843,2,2018
2018-02-07,"Linville Falls","Avery","PM2.5",9,35.972347,-81.933072,2,2018
2018-02-07,"Mendenhall School","Guilford","PM2.5",27,36.1090060008986,-79.802314,2,2018
2018-02-07,"Millbrook School","Wake","Ozone",32,35.856111,-78.574167,2,2018
2018-02-07,"Millbrook School","Wake","PM2.5",25.5,35.856111,-78.574167,2,2018
2018-02-07,"Pitt Agri. Center","Pitt","PM2.5",19,35.6412760008938,-77.360126,2,2018
2018-02-07,"West Johnston Co.","Johnston","PM2.5",35,35.59095,-78.4622,2,2018
2018-02-08,"Bryson City","Swain","PM2.5",23,35.434767,-83.442133,2,2018
2018-02-08,"Castle Hayne","New Hanover","PM2.5",15,34.364167,-77.838611,2,2018
2018-02-08,"Clemmons Middle","Forsyth","PM2.5",33,36.026,-80.342,2,2018
2018-02-08,"Durham Armory","Durham","PM2.5",38,36.0329550008979,-78.904037,2,2018
2018-02-08,"Garinger High School","Mecklenburg","Ozone",31,35.2401000008895,-80.785683,2,2018
2018-02-08,"Garinger High School","Mecklenburg","PM2.5",28,35.2401000008895,-80.785683,2,2018
2018-02-08,"Hattie Avenue","Forsyth","PM2.5",32,36.110693332,-80.2264378,2,2018
2018-02-08,"Leggett","Edgecombe","PM2.5",28,35.988278,-77.5843,2,2018
2018-02-08,"Mendenhall School","Guilford","PM2.5",27,36.1090060008986,-79.802314,2,2018
2018-02-08,"Millbrook School","Wake","Ozone",28,35.856111,-78.574167,2,2018
2018-02-08,"Millbrook School","Wake","PM2.5",36,35.856111,-78.574167,2,2018
2018-02-08,"West Johnston Co.","Johnston","PM2.5",25,35.59095,-78.4622,2,2018
2018-02-09,"Bryson City","Swain","PM2.5",33,35.434767,-83.442133,2,2018
2018-02-09,"Castle Hayne","New Hanover","PM2.5",21,34.364167,-77.838611,2,2018
2018-02-09,"Clemmons Middle","Forsyth","PM2.5",60,36.026,-80.342,2,2018
2018-02-09,"Durham Armory","Durham","PM2.5",52,36.0329550008979,-78.904037,2,2018
2018-02-09,"Garinger High School","Mecklenburg","Ozone",35,35.2401000008895,-80.785683,2,2018
2018-02-09,"Garinger High School","Mecklenburg","PM2.5",42,35.2401000008895,-80.785683,2,2018
2018-02-09,"Hattie Avenue","Forsyth","PM2.5",53,36.110693332,-80.2264378,2,2018
2018-02-09,"Leggett","Edgecombe","PM2.5",30,35.988278,-77.5843,2,2018
2018-02-09,"Mendenhall School","Guilford","PM2.5",54,36.1090060008986,-79.802314,2,2018
2018-02-09,"Millbrook School","Wake","Ozone",36,35.856111,-78.574167,2,2018
2018-02-09,"Millbrook School","Wake","PM2.5",49,35.856111,-78.574167,2,2018
2018-02-09,"West Johnston Co.","Johnston","PM2.5",47,35.59095,-78.4622,2,2018
2018-02-10,"Bryson City","Swain","PM2.5",38,35.434767,-83.442133,2,2018
2018-02-10,"Castle Hayne","New Hanover","PM2.5",0,34.364167,-77.838611,2,2018
2018-02-10,"Clemmons Middle","Forsyth","PM2.5",57,36.026,-80.342,2,2018
2018-02-10,"Durham Armory","Durham","PM2.5",37.5,36.0329550008979,-78.904037,2,2018
2018-02-10,"Frying Pan Mountain","Haywood","PM2.5",1,35.379167,-82.7925,2,2018
2018-02-10,"Garinger High School","Mecklenburg","Ozone",17,35.2401000008895,-80.785683,2,2018
2018-02-10,"Garinger High School","Mecklenburg","PM2.5",37,35.2401000008895,-80.785683,2,2018
2018-02-10,"Hattie Avenue","Forsyth","PM2.5",50.5,36.110693332,-80.2264378,2,2018
2018-02-10,"Leggett","Edgecombe","PM2.5",25,35.988278,-77.5843,2,2018
2018-02-10,"Linville Falls","Avery","PM2.5",14,35.972347,-81.933072,2,2018
2018-02-10,"Mendenhall School","Guilford","PM2.5",49,36.1090060008986,-79.802314,2,2018
2018-02-10,"Millbrook School","Wake","Ozone",20,35.856111,-78.574167,2,2018
2018-02-10,"Millbrook School","Wake","PM2.5",35,35.856111,-78.574167,2,2018
2018-02-10,"Pitt Agri. Center","Pitt","PM2.5",24,35.6412760008938,-77.360126,2,2018
2018-02-10,"West Johnston Co.","Johnston","PM2.5",38,35.59095,-78.4622,2,2018
2018-02-11,"Bryson City","Swain","PM2.5",20,35.434767,-83.442133,2,2018
2018-02-11,"Castle Hayne","New Hanover","PM2.5",10,34.364167,-77.838611,2,2018
2018-02-11,"Clemmons Middle","Forsyth","PM2.5",24,36.026,-80.342,2,2018
2018-02-11,"Durham Armory","Durham","PM2.5",15,36.0329550008979,-78.904037,2,2018
2018-02-11,"Garinger High School","Mecklenburg","Ozone",20,35.2401000008895,-80.785683,2,2018
2018-02-11,"Garinger High School","Mecklenburg","PM2.5",18,35.2401000008895,-80.785683,2,2018
2018-02-11,"Hattie Avenue","Forsyth","PM2.5",23,36.110693332,-80.2264378,2,2018
2018-02-11,"Leggett","Edgecombe","PM2.5",23,35.988278,-77.5843,2,2018
2018-02-11,"Mendenhall School","Guilford","PM2.5",18,36.1090060008986,-79.802314,2,2018
2018-02-11,"Millbrook School","Wake","Ozone",23,35.856111,-78.574167,2,2018
2018-02-11,"Millbrook School","Wake","PM2.5",30,35.856111,-78.574167,2,2018
2018-02-11,"Pitt Agri. Center","Pitt","PM2.5",25,35.6412760008938,-77.360126,2,2018
